"","disease","state_name","percent_decline","accrual_years","accrual_label","baseline_coverage","cases","additional_cases","cases_per_100k","additional_cases_per_100k","hospitalizations","additional_hospitalizations","hospitalizations_per_100k","additional_hospitalizations_per_100k","deaths","additional_deaths","deaths_per_100k","additional_deaths_per_100k","workdays_lost","additional_workdays_lost","workdays_lost_per_100k","additional_workdays_lost_per_100k","productivity_cost","additional_productivity_cost","productivity_cost_per_100k","additional_productivity_cost_per_100k","hospitalization_cost","additional_hospitalization_cost","hospitalization_cost_per_100k","additional_hospitalization_cost_per_100k","total_cost","additional_total_cost","total_cost_per_100k","additional_total_cost_per_100k"
"2421","Pertussis","Colorado",13,1,"1 Year",0.879,404.410460416638,7.35398516638406,39.742648479926,0.722698535277967,19.8153407847274,0.360331238829986,1.94731393076737,0.0354108490329427,0.192943921954503,0.00350858070915272,0.0189611872518731,0.000344798919502848,5661.74644583293,102.955792329377,556.397078718964,10.1177794938915,1132349.28916659,20591.1584658753,111279.415743793,2023.5558987783,174860.474754827,3179.74301705521,17184.0717820566,312.483037291203,1307209.76392141,23770.9014829304,128463.48752585,2336.03893606949
"2422","Pertussis","Colorado",13,5,"5 Years",0.879,430.086154325898,33.0296790756445,42.2658771730282,3.24592722838013,21.0734007868653,1.61839124096789,2.07094732140744,0.159044239673015,0.205193775918845,0.0157584346734945,0.0201650177352234,0.00154862940285311,6021.20616056257,462.415507059023,591.722280422395,45.4429811973218,1204241.23211252,92483.1014118046,118344.456084479,9088.59623946435,185962.225243693,14281.4935059211,18275.07463776,1403.48589299452,1390203.45735621,106764.594917726,136619.530722239,10492.0821324589
"2423","Pertussis","Colorado",14,1,"1 Year",0.879,404.958942597834,7.90246734757989,39.796549495499,0.776599550850886,19.8422153648843,0.38720581898686,1.94995497766591,0.0380518959314821,0.193205602384463,0.00377026113911252,0.0189869033852571,0.000370515052886871,5669.42519636967,110.634542866119,557.151692936985,10.8723937119124,1133885.03927393,22126.9085732237,111430.338587397,2174.47874238249,175097.629487422,3416.89774964956,17207.3777004128,335.788955647365,1308982.66876136,25543.8063228733,128637.71628781,2510.26769802986
"2424","Pertussis","Colorado",14,5,"5 Years",0.879,432.282361691933,35.2258864416794,42.4817051643404,3.46175521969229,21.1810107565656,1.72600121066817,2.08152248109626,0.169619399361831,0.206241584776686,0.0168062435313356,0.0202679891051242,0.00165160077275396,6051.95306368706,493.162410183512,594.743872300765,48.4645730756921,1210390.61273741,98632.4820367023,118948.774460153,9692.91461513841,186911.829421313,15231.0976835412,18368.3951344339,1496.80638966848,1397302.44215873,113863.579720244,137317.169594587,11189.7210048069
"2425","Pertussis","Colorado",15,1,"1 Year",0.879,405.505046309013,8.44857105875963,39.8502167715744,0.830266826926385,19.8689734045495,0.413963858652014,1.95258457177514,0.0406814900407159,0.193466148048193,0.00403080680284335,0.0190125080017054,0.000396119669335109,5677.07064832619,118.279994822635,557.903034802042,11.6237355769694,1135414.12966524,23655.9989645269,111580.606960408,2324.74711539388,175333.755808447,3653.0240706747,17230.5825536297,358.993808864298,1310747.88547368,27309.0230352017,128811.189514038,2683.74092425818
"2426","Pertussis","Colorado",15,5,"5 Years",0.879,434.436432016918,37.3799567666638,42.6933922202061,3.673442275558,21.2865560916686,1.83154654577118,2.09189474285075,0.17999166111632,0.207269290084407,0.0178339488390572,0.0203689848378846,0.00175259650551432,6082.11004823685,523.319394733294,597.707491082885,51.4281918578121,1216422.00964737,104663.878946659,119541.498216577,10285.6383715624,187843.21423093,16162.4824931577,18459.9251582864,1588.33641352097,1404265.2238783,120826.361439816,138001.423374863,11873.9747850834
"2427","Pertussis","Colorado",16,1,"1 Year",0.879,406.048786987908,8.99231173765412,39.9036518252654,0.883701880617324,19.8956156601422,0.440606114244794,1.9552027874307,0.0432997056962787,0.193725566311025,0.0042902250656747,0.0190380018250312,0.000421613492660939,5684.68301783071,125.892364327157,558.651125553715,12.3718263286425,1136936.60356614,25178.4728654313,111730.225110743,2474.36526572849,175568.860392925,3888.12865515318,17253.6869976822,382.098252916811,1312505.46395907,29066.6015205844,128983.912108425,2856.46351864529
"2428","Pertussis","Colorado",16,5,"5 Years",0.879,436.549566457352,39.493091207098,42.9010563819354,3.88110643728735,21.3900956465506,1.93508610065313,2.10206989046983,0.190166808735406,0.208277464912859,0.0188421236675086,0.0204680612509234,0.00185167291855312,6111.69393040292,552.903276899371,600.614789347096,54.3354901220228,1222338.78608058,110580.655379874,120122.957869419,10867.0980244046,188756.899032986,17076.1672952136,18549.715748451,1678.12700368559,1411095.68511357,127656.822675088,138672.67361787,12545.2250280901
"2429","Pertussis","Colorado",17,1,"1 Year",0.879,406.590179938936,9.53370468868275,39.9568561605837,0.936906215935638,19.92214288155,0.467133335652537,1.95780969832631,0.0459066165918845,0.193983864474683,0.00454852322933336,0.0190633855727976,0.000446997240427307,5692.26251914511,133.471865641559,559.395986248172,13.116687023099,1138452.50382902,26694.3731283117,111879.197249634,2623.33740461979,175802.949858238,4122.21812046581,17276.6916828805,405.102938115085,1314255.45368726,30816.5912487775,129155.888932515,3028.44034273487
"2430","Pertussis","Colorado",17,5,"5 Years",0.879,438.62292094597,41.5664456957159,43.1048112465611,4.08486130191307,21.4916860597095,2.03667651381203,2.11205348999133,0.200150408256905,0.209266660756665,0.0198313195113148,0.0205652725412982,0.00194888420892799,6140.72089324357,581.930239740022,603.467357451856,57.1880582267829,1228144.17864871,116386.047948004,120693.471490371,11437.6116453566,189653.383633906,17972.6518961343,18637.8160224285,1766.22727766306,1417797.56228262,134358.699844138,139331.2875128,13203.8389230196
"2431","Pertussis","Colorado",18,1,"1 Year",0.879,407.129240334641,10.0727650843876,40.0098312685814,0.989881323933284,19.9485558121983,0.493546266300864,1.96040537752066,0.0485022957862349,0.194241049777978,0.00480570853262771,0.0190886599563842,0.000472271624013974,5699.80936468498,141.018711181427,560.137637760139,13.8583385350659,1139961.872937,28203.7422362852,112027.527552028,2771.66770701318,176036.030764744,4355.29902697197,17299.5972539311,428.00850916563,1315997.90370174,32559.0412632572,129327.124805959,3199.67621617881
"2432","Pertussis","Colorado",18,5,"5 Years",0.879,440.657608300249,43.601133049995,43.3047661740483,4.28481622940025,21.591381857078,2.13637231118058,2.12185089984483,0.209947818110404,0.210237408540195,0.020802067294845,0.020660670884565,0.00204428255219478,6169.20651620348,610.415862699931,606.266726436677,59.9874272116035,1233841.3032407,122083.172539986,121253.345287335,11997.4854423207,190533.149197785,18852.417460013,18724.2732656807,1852.68452091526,1424374.45243848,140935.589999999,139977.618553016,13850.1699632359
"2433","Pertussis","Colorado",19,1,"1 Year",0.879,407.665983217107,10.6095079668533,40.0625786274898,1.04262868284175,19.9748551891206,0.519845643223206,1.96298989744428,0.0510868157098514,0.194497129397475,0.00506178815212466,0.0191138256810543,0.000497437348684041,5707.3237650395,148.533111535946,560.876100784857,14.5968015597845,1141464.7530079,29706.622307189,112175.220156971,2919.36031195689,176268.109616395,4587.3778786232,17322.404349997,450.815605231585,1317732.86262429,34294.0001858121,129497.624506968,3370.17591718846
"2434","Pertussis","Colorado",19,5,"5 Years",0.879,442.654700214038,45.5982249637845,43.5010264830177,4.48107653836968,21.6892355496096,2.23422600371216,2.13146728044176,0.219564198707332,0.211190219567766,0.0217548783224163,0.0207543065281573,0.00213791819578706,6197.16580299653,638.375149492983,609.014370762249,62.7350715371755,1239433.16059931,127675.029898596,121802.87415245,12547.0143074351,191396.65910753,19715.9273697579,18809.1330162583,1937.54427149285,1430829.81970684,147390.957268354,140612.007168708,14484.5585789279
"2435","Pertussis","Colorado",20,1,"1 Year",0.879,408.200423499358,11.1439482491039,40.1150997028574,1.09514975820938,20.0010417430267,0.546032197129282,1.96556332990623,0.0536602481718051,0.194752110448167,0.00531676920281673,0.0191388834460198,0.000522495113649511,5714.80592899101,156.015275487455,561.611395840004,15.3320966149313,1142961.1857982,31203.055097491,112322.279168001,3066.41932298626,176499.192861339,4818.46112356737,17345.1136047575,473.524859992096,1319460.37865954,36021.5162210583,129667.392772758,3539.94418297835
"2436","Pertussis","Colorado",20,5,"5 Years",0.879,444.615229139798,47.5587538895448,43.6936936357193,4.67374369107128,21.7852977255044,2.33028817960699,2.14090760323873,0.229004521504304,0.21212558642166,0.0226902451763095,0.0208462278796371,0.00222983954726683,6224.61320795718,665.822554453627,611.711710900071,65.432411674998,1244922.64159144,133164.510890725,122342.342180014,13086.4823349996,192244.359778714,20563.6280409419,18892.4391447802,2020.85040001473,1437167.00137015,153728.138931667,141234.781324794,15107.3327350143
"2437","Pertussis","Connecticut",0,1,"1 Year",0.976,158.3873017645,0,26.6678062732457,0,7.76067552061745,0,1.30667161462898,0,0.0755664607655058,0,0.0127231900158615,0,2217.422224703,0,373.34928782544,0,443484.4449406,0,74669.8575650881,0,68484.0811316887,0,11530.7236632934,0,511968.526072289,0,86200.5812283815,0
"2438","Pertussis","Connecticut",0,5,"5 Years",0.976,158.3873017645,0,26.6678062732457,0,7.76067552061745,0,1.30667161462898,0,0.0755664607655058,0,0.0127231900158615,0,2217.422224703,0,373.34928782544,0,443484.4449406,0,74669.8575650881,0,68484.0811316887,0,11530.7236632934,0,511968.526072289,0,86200.5812283815,0
"2439","Pertussis","Connecticut",1,1,"1 Year",0.976,159.133001387521,0.745699623020613,26.7933603603677,0.125554087121921,7.79721337905457,0.0365378584371268,1.31282352529091,0.00615191066193771,0.0759222334864126,0.000355772720906783,0.0127830917749846,5.99017591230543e-05,2227.86201942529,10.4397947222883,375.107045045147,1.75775721970685,445572.403885058,2087.95894445764,75021.4090090294,351.551443941367,68806.5094634671,322.428331778414,11585.0111989297,54.2875356362674,514378.913348525,2410.38727623603,86606.4202079591,405.838979577629
"2440","Pertussis","Connecticut",1,5,"5 Years",0.976,162.06701445112,3.67971268661955,27.287362664287,0.619556391041248,7.94097441990935,0.180298899291903,1.33702869543047,0.0303570808014963,0.077322048879351,0.0017555881138452,0.0130187798970835,0.000295589881221968,2268.93820231568,51.5159776126734,382.023077300018,8.67378947457741,453787.640463135,10303.1955225347,76404.6154600035,1734.75789491549,70075.12876849,1591.04763680138,11798.6097228262,267.886059532801,523862.769231625,11894.2431593361,88203.2251828297,2002.64395444829
"2441","Pertussis","Connecticut",2,1,"1 Year",0.976,159.873774118357,1.4864723538565,26.9180849024134,0.250278629167642,7.83350982917711,0.072834308559667,1.31893478982722,0.0122631751982427,0.076275655590819,0.000709194825313203,0.012842597758785,0.000119407742923491,2238.23283765699,20.8106129539906,376.853188633787,3.50390080834692,447646.567531399,4162.12259079813,75370.6377267574,700.780161669385,69126.8074875734,642.726355884763,11638.9400528303,108.21638953689,516773.375018972,4804.84894668288,87009.5777795877,808.996551206272
"2442","Pertussis","Connecticut",2,5,"5 Years",0.976,165.628296400003,7.24099463550237,27.8869787701186,1.21917249687291,8.11547043906501,0.354794918447565,1.36640874031068,0.0597371256817025,0.0790211337786272,0.00345467301312137,0.0133048562834535,0.000581666267592039,2318.79614960004,101.373924897033,390.417702781661,17.0684149562208,463759.229920007,20274.7849794067,78083.5405563322,3413.68299124416,71614.9688895292,3130.88775784052,12057.8739288716,527.150265578181,535374.198809536,23405.6727372473,90141.4144852038,3940.83325682235
"2443","Pertussis","Connecticut",3,1,"1 Year",0.976,160.60966862474,2.22236686023967,27.0419880936108,0.374181820365074,7.86956725561106,0.108891734993614,1.32500580973942,0.0183341951104453,0.0766267502980629,0.0010602895325571,0.0129017118767227,0.0001785218608612,2248.53536074636,31.1131360433551,378.587833310551,5.23854548511098,449707.072149271,6222.62720867101,75717.5666621102,1047.70909702219,69444.9962471398,960.915115451135,11692.5137680455,161.790104752122,519152.068396411,7183.5423241221,87410.0804301558,1209.49920177431
"2444","Pertussis","Connecticut",3,5,"5 Years",0.976,169.076774560678,10.6894727961777,28.4676020050743,1.79979573182861,8.28443928787291,0.523763767255463,1.3948581707639,0.0881865561349229,0.0806664000766593,0.00509993931115348,0.0135818711856271,0.000858681169765556,2367.07484384949,149.652619146487,398.546428071041,25.1971402456004,473414.968769898,29930.5238292975,79709.2856142081,5039.42804912009,73106.0344958345,4621.95336414583,12308.925927906,778.202264612625,546521.003265732,34552.4771934433,92018.2115421142,5817.63031373271
"2445","Pertussis","Connecticut",4,1,"1 Year",0.976,161.340732935521,2.95343117102124,27.1650780206189,0.497271747373202,7.90538801167846,0.144712491061012,1.33103698125838,0.0243653666294027,0.0769755405226724,0.00140907975716661,0.0129604379869365,0.000237247971075,2258.7702610973,41.3480363942972,380.311092288665,6.96180446322481,451754.05221946,8269.60727885948,76062.218457733,1392.36089264497,69761.0965090565,1277.01537736789,11745.7358411146,215.012177821162,521515.148728517,9546.62265622738,87807.9542988476,1607.37307046613
"2446","Pertussis","Connecticut",4,5,"5 Years",0.976,172.417724972396,14.0304232078955,29.030120700422,2.36231442717631,8.44813948218752,0.687463961570071,1.42242051332698,0.115748898698,0.082260364967746,0.00669390420224021,0.0138502484257739,0.00112705840991236,2413.84814961354,196.425924910536,406.421689805909,33.0724019804683,482769.629922708,39285.1849821073,81284.3379611817,6614.48039609367,74550.6068605637,6066.52572887509,12552.1498198539,1021.4261565605,557320.236783271,45351.7107109823,93836.4877810356,7635.90655265416
"2447","Pertussis","Connecticut",5,1,"1 Year",0.976,162.06701445112,3.67971268661955,27.287362664287,0.619556391041248,7.94097441990935,0.180298899291903,1.33702869543047,0.0303570808014963,0.077322048879351,0.0017555881138452,0.0130187798970835,0.000295589881221968,2268.93820231568,51.5159776126734,382.023077300018,8.67378947457741,453787.640463135,10303.1955225347,76404.6154600035,1734.75789491549,70075.12876849,1591.04763680138,11798.6097228262,267.886059532801,523862.769231625,11894.2431593361,88203.2251828297,2002.64395444829
"2448","Pertussis","Connecticut",5,5,"5 Years",0.976,175.656099698726,17.2687979342257,29.5753686393658,2.90756236612003,8.60681366367326,0.846138143055812,1.44913662178572,0.14246500715674,0.0838053910776364,0.00823893031213058,0.0141103858012241,0.00138719578536261,2459.18539578216,241.76317107916,414.055160951121,40.7058731256804,491837.079156432,48352.6342158319,82811.0321902241,8141.17462513607,75950.8271750847,7466.74604339601,12787.9061189481,1257.18245565465,567787.906331517,55819.3802592279,95598.9383091722,9398.35708079072
"2449","Pertussis","Connecticut",6,1,"1 Year",0.976,162.788559953766,4.40125818926629,27.4088499013795,0.741043628133809,7.9763287725438,0.215653251926359,1.34298133820214,0.0363097235731596,0.0776662976878657,0.00209983692235986,0.013076741365162,0.00035355134930048,2279.03983935273,61.6176146497278,383.723898619314,10.3746107938733,455807.967870546,12323.5229299456,76744.7797238627,2074.92215877466,70387.1132533128,1903.03212162414,11851.1388189648,320.415155671344,526195.081123859,14226.5550515697,88595.9185428275,2395.33731444599
"2450","Pertussis","Connecticut",6,5,"5 Years",0.976,178.796551318781,20.4092495542813,30.1041291806538,3.43632290740803,8.7606897998277,1.00001427921025,1.47504487922383,0.168373264594849,0.0853036981482736,0.00973723738276779,0.0143626570518386,0.00163946703597711,2503.15171846294,285.729493759938,421.457808529153,48.1085207037124,500630.343692588,57145.8987519876,84291.5617058305,9621.70414074248,77308.7071385795,8824.62600689085,13016.5335367107,1485.80987341725,577939.050831168,65970.5247588785,97308.0952425412,11107.5140141597
